movie_id,avg_ratings,count
282,3.685344827586207,232
496,4.121212121212121,231
568,3.6478260869565218,230
301,3.3043478260869565,230
265,3.8634361233480177,227
655,3.881057268722467,227
182,3.9513274336283186,226
273,3.569506726457399,223
143,3.765765765765766,222
180,4.04524886877828,221
179,3.909502262443439,221
471,3.6108597285067874,221
161,3.481818181818182,220
71,3.7818181818181817,220
95,3.8127853881278537,219
8,3.9954337899543377,219
427,4.292237442922374,219
678,2.808219178082192,219
322,3.0871559633027523,218
235,2.847926267281106,217
435,3.949074074074074,216
508,3.5953488372093023,215
88,3.539906103286385,213
215,3.69811320754717,212
271,3.2322274881516586,211
187,4.186602870813397,209
603,4.3875598086124405,209
4,3.550239234449761,209
175,3.8173076923076925,208
385,3.5625,208
597,3.150485436893204,206
211,3.912621359223301,206
200,3.825242718446602,206
588,3.792079207920792,202
403,3.427860696517413,201
515,4.203980099502488,201
208,3.945,200
230,3.4472361809045227,199
272,4.262626262626263,198
134,4.292929292929293,198
250,3.4771573604060912,197
527,4.02051282051282,195
298,3.768041237113402,194
474,4.252577319587629,194
284,3.160621761658031,193
393,3.4114583333333335,192
209,3.905759162303665,191
274,3.5,190
340,3.5873015873015874,189
307,3.515957446808511,188
124,4.053475935828877,187
147,3.4702702702702704,185
13,3.4184782608695654,184
14,3.9672131147540983,183
23,4.1208791208791204,182
203,3.868131868131868,182
514,3.911111111111111,180
751,3.4277777777777776,180
732,3.65,180
480,4.284916201117318,179
479,4.251396648044692,179
566,3.569832402234637,179
591,3.601123595505618,178
419,3.7247191011235956,178
283,3.7175141242937855,177
83,4.0625,176
845,3.465909090909091,176
58,3.645714285714286,175
327,3.3771428571428572,175
326,3.36,175
432,3.7701149425287355,174
154,3.7471264367816093,174
24,3.4482758620689653,174
511,4.23121387283237,173
255,3.36046511627907,172
99,3.7093023255813953,172
651,4.076023391812866,171
137,3.9005847953216373,171
229,3.111111111111111,171
433,3.690058479532164,171
218,3.456140350877193,171
133,3.871345029239766,171
367,3.458823529411765,170
451,3.347058823529412,170
402,3.4647058823529413,170
188,3.6823529411764704,170
684,3.7928994082840237,169
628,3.514792899408284,169
321,3.1301775147928996,169
319,3.2738095238095237,168
582,3.6011904761904763,168
226,3.355421686746988,166
199,4.175757575757576,165
692,3.6280487804878048,164
739,3.323170731707317,164
523,3.9939024390243905,164
411,2.914110429447853,163
410,3.1296296296296298,162
443,3.808641975308642,162
259,2.685185185185185,162
66,3.549382716049383,162
285,4.265432098765432,162
227,3.279503105590062,161
248,3.675,160
315,4.1,160
476,3.01875,160
252,2.9430379746835444,158
472,3.0822784810126582,158
193,3.917197452229299,157
685,3.356687898089172,157
150,3.828025477707006,157
240,2.7884615384615383,156
690,3.458064516129032,155
31,3.6298701298701297,154
431,3.5359477124183005,153
660,3.764705882352941,153
498,4.184210526315789,152
77,3.2781456953642385,151
550,3.2847682119205297,151
164,3.589403973509934,151
239,3.513333333333333,150
86,3.94,150
55,3.704697986577181,149
763,3.389261744966443,149
304,3.5369127516778525,149
462,3.804054054054054,148
42,3.804054054054054,148
156,3.9864864864864864,148
1028,3.0405405405405403,148
654,4.136054421768708,147
293,3.802721088435374,147
281,3.143835616438356,146
455,3.2551724137931033,145
310,3.6,145
91,3.5874125874125875,143
358,2.6153846153846154,143
332,3.4615384615384617,143
231,2.683098591549296,142
484,4.2101449275362315,138
87,3.9057971014492754,138
735,3.854014598540146,137
559,3.1824817518248176,137
94,3.0875912408759123,137
1016,3.45985401459854,137
705,3.9927007299270074,137
347,3.510948905109489,137
177,3.8613138686131387,137
270,3.5955882352941178,136
223,4.198529411764706,136
205,3.9926470588235294,136
879,3.2720588235294117,136
1047,2.8358208955223883,134
303,3.6865671641791047,134
213,3.985074626865672,134
68,3.417910447761194,134
47,3.601503759398496,133
243,2.4393939393939394,132
2,3.2061068702290076,131
657,4.259541984732825,131
109,3.4307692307692306,130
249,3.246153846153846,130
72,3.193798449612403,129
418,3.5813953488372094,129
129,3.8217054263565893,129
531,3.9224806201550386,129
325,2.546875,128
73,3.46875,128
241,3.546875,128
148,3.203125,128
482,3.984375,128
756,2.8984375,128
53,2.953125,128
198,4.0078740157480315,127
157,3.6929133858267718,127
62,3.141732283464567,127
596,3.377952755905512,127
291,3.37007874015748,127
260,2.574803149606299,127
473,3.126984126984127,126
346,3.642857142857143,126
178,4.344,125
116,3.824,125
485,3.816,125
324,3.136,125
526,3.8306451612903225,124
520,4.104838709677419,124
246,3.935483870967742,124
750,3.8548387096774195,124
343,3.096774193548387,124
190,4.137096774193548,124
233,3.2903225806451615,124
501,3.4959349593495936,123
504,3.819672131147541,122
447,3.5041322314049586,121
528,4.132231404958677,121
170,4.1735537190082646,121
510,3.9421487603305785,121
509,3.8512396694214877,121
428,3.8181818181818183,121
217,3.158333333333333,120
38,3.0083333333333333,120
521,3.8333333333333335,120
631,3.6218487394957983,119
746,3.6638655462184873,119
866,3.319327731092437,119
169,4.466101694915254,118
48,4.094017094017094,117
449,3.034188034188034,117
242,3.9914529914529915,117
192,4.120689655172414,116
663,3.9051724137931036,116
380,3.336206896551724,116
184,3.4310344827586206,116
123,3.234782608695652,115
65,3.5391304347826087,115
762,3.391304347826087,115
659,4.078260869565217,115
292,3.6666666666666665,114
29,2.6666666666666665,114
214,3.3508771929824563,114
331,3.5398230088495577,113
316,4.196428571428571,112
408,4.491071428571429,112
815,3.232142857142857,112
93,3.7232142857142856,112
382,3.5945945945945947,111
219,3.171171171171171,111
81,3.5545454545454547,110
225,2.908256880733945,109
470,3.6666666666666665,108
679,3.046728971962617,107
122,2.339622641509434,106
162,3.556603773584906,106
421,3.5943396226415096,106
895,3.2169811320754715,106
136,4.123809523809523,105
709,4.028846153846154,104
54,3.2403846153846154,104
92,3.6153846153846154,104
478,4.115384615384615,104
928,3.1153846153846154,104
67,3.0485436893203883,103
747,3.4607843137254903,102
317,3.911764705882353,102
554,2.803921568627451,102
699,3.676470588235294,102
232,3.207920792079208,101
159,3.227722772277228,101
378,3.722772277227723,101
404,3.6732673267326734,101
708,3.4752475247524752,101
264,2.742574257425743,101
926,2.702970297029703,101
381,3.55,100
665,2.83,100
1012,3.53,100
682,3.06,100
436,3.5353535353535355,99
155,3.1020408163265305,98
1014,3.061224489795918,98
507,3.816326530612245,98
356,3.381443298969072,97
33,3.4536082474226806,97
429,3.9381443298969074,97
126,3.804123711340206,97
306,3.9479166666666665,96
755,3.3125,96
919,3.7916666666666665,96
290,3.1145833333333335,96
477,3.210526315789474,95
131,3.7263157894736842,95
90,3.0526315789473686,95
1011,3.225806451612903,93
529,3.978494623655914,93
430,4.0,93
820,2.774193548387097,93
412,2.3978494623655915,93
576,3.021505376344086,93
578,3.152173913043478,92
17,3.119565217391304,92
549,3.5652173913043477,92
212,3.4565217391304346,92
163,3.5543478260869565,92
744,3.4565217391304346,92
52,3.769230769230769,91
517,3.769230769230769,91
831,2.4615384615384617,91
338,2.659340659340659,91
636,3.241758241758242,91
693,3.6483516483516483,91
652,3.888888888888889,90
506,3.8555555555555556,90
3,3.033333333333333,90
458,3.1222222222222222,90
1039,4.011111111111111,90
201,3.5168539325842696,89
518,3.651685393258427,89
642,3.4831460674157304,89
10,3.831460674157303,89
399,3.303370786516854,89
661,4.1022727272727275,88
305,3.6436781609195403,87
386,2.8160919540229883,87
39,3.264367816091954,87
689,3.1494252873563218,87
715,3.2758620689655173,87
720,3.0232558139534884,86
792,3.7209302325581395,86
673,3.5232558139534884,86
864,3.1627906976744184,86
5,3.302325581395349,86
988,2.313953488372093,86
425,3.7411764705882353,85
465,3.5647058823529414,85
280,3.1882352941176473,85
448,3.388235294117647,85
924,3.4,85
781,3.3333333333333335,84
21,2.761904761904762,84
59,4.0602409638554215,83
825,3.036144578313253,83
662,3.426829268292683,82
63,3.097560975609756,82
823,2.8780487804878048,82
152,3.6341463414634148,82
717,2.817073170731707,82
640,3.024390243902439,82
625,3.3292682926829267,82
873,2.962962962962963,81
49,3.3209876543209877,81
51,3.45679012345679,81
32,3.7901234567901234,81
729,3.4814814814814814,81
420,3.6666666666666665,81
604,4.012345679012346,81
826,2.575,80
45,4.05,80
930,2.7,80
530,4.025,80
312,3.1625,80
519,4.1,80
584,3.5443037974683542,79
696,3.1392405063291138,79
710,3.569620253164557,79
44,3.3417721518987342,79
658,3.4177215189873418,79
736,3.9358974358974357,78
287,3.58974358974359,78
676,3.3376623376623376,77
295,3.4025974025974026,77
629,3.3376623376623376,77
1074,2.961038961038961,77
401,2.8026315789473686,76
778,3.5526315789473686,76
724,3.486842105263158,76
871,2.4,75
627,3.2266666666666666,75
969,3.8,75
311,3.68,75
461,3.6216216216216215,74
221,3.72972972972973,74
105,2.5675675675675675,74
1101,3.77027027027027,74
525,4.027397260273973,73
417,3.095890410958904,73
1048,3.0136986301369864,73
101,3.26027397260274,73
26,3.452054794520548,73
299,2.9315068493150687,73
354,3.486111111111111,72
713,3.611111111111111,72
141,3.5,72
650,3.5416666666666665,72
20,3.4166666666666665,72
513,4.333333333333333,72
949,3.3380281690140845,71
277,3.464788732394366,71
544,3.1549295774647885,71
106,2.887323943661972,71
463,3.859154929577465,71
707,3.9285714285714284,70
409,3.142857142857143,70
558,3.6714285714285713,70
647,4.1,70
384,2.782608695652174,69
780,3.0,69
633,4.057971014492754,69
687,2.1884057971014492,69
160,3.463768115942029,69
19,3.9565217391304346,69
934,2.926470588235294,68
487,4.102941176470588,68
80,2.764705882352941,68
497,3.838235294117647,68
392,3.5441176470588234,68
1035,3.161764705882353,68
505,4.0,68
491,3.791044776119403,67
120,2.2388059701492535,67
114,4.447761194029851,67
167,2.955223880597015,67
469,3.7761194029850746,67
648,4.029850746268656,67
371,3.1641791044776117,67
434,3.8358208955223883,67
569,2.701492537313433,67
220,3.3636363636363638,66
262,3.712121212121212,66
790,2.909090909090909,66
855,3.727272727272727,66
1073,3.8181818181818183,66
207,3.8181818181818183,66
189,4.106060606060606,66
993,3.515151515151515,66
607,3.9696969696969697,66
538,3.4242424242424243,66
606,4.045454545454546,66
452,2.6666666666666665,66
488,4.2,65
108,3.076923076923077,65
672,2.723076923076923,65
345,3.4,65
128,3.5384615384615383,65
145,2.4461538461538463,65
171,3.876923076923077,65
387,3.3846153846153846,65
334,3.359375,64
1009,3.375,64
616,3.421875,64
959,3.46875,64
468,3.3125,64
416,3.484375,64
60,4.015625,64
619,3.171875,64
887,3.609375,64
595,3.09375,64
486,3.796875,64
165,4.109375,64
516,3.9682539682539684,63
727,3.4603174603174605,63
481,3.9365079365079363,63
740,3.4761904761904763,63
553,3.2857142857142856,63
450,2.3968253968253967,63
1041,3.193548387096774,62
254,2.4516129032258065,62
499,3.9516129032258065,62
414,3.532258064516129,62
140,3.2131147540983607,61
946,3.1475409836065573,61
278,3.2333333333333334,60
609,3.5833333333333335,60
158,2.6166666666666667,60
939,3.6,60
493,4.15,60
561,3.0677966101694913,59
492,3.864406779661017,59
880,3.169491525423729,59
737,2.983050847457627,59
61,3.864406779661017,59
615,4.0508474576271185,59
581,3.2203389830508473,59
495,3.6610169491525424,59
391,2.7457627118644066,59
1119,3.6610169491525424,59
741,3.4482758620689653,58
923,4.155172413793103,58
632,3.896551724137931,58
722,2.9310344827586206,58
85,3.0344827586206895,58
716,3.1551724137931036,58
898,3.2241379310344827,58
166,4.120689655172414,58
40,2.8947368421052633,57
754,3.3859649122807016,57
770,3.3859649122807016,57
827,2.7719298245614037,57
931,2.1578947368421053,57
27,3.1052631578947367,57
142,3.0701754385964914,57
502,3.7017543859649122,57
512,4.0,57
813,3.892857142857143,56
494,4.0,56
395,2.5892857142857144,56
847,3.727272727272727,55
413,2.6363636363636362,55
344,3.6545454545454548,55
369,2.6363636363636362,55
76,3.4074074074074074,54
675,3.5555555555555554,54
396,2.814814814814815,54
102,3.1296296296296298,54
721,3.4444444444444446,54
535,3.1666666666666665,54
892,2.7547169811320753,53
702,3.018867924528302,53
875,2.7358490566037736,53
886,3.0754716981132075,53
840,2.660377358490566,53
441,2.5660377358490565,53
849,2.7169811320754715,53
1065,3.490566037735849,53
877,2.5384615384615383,52
466,3.5961538461538463,52
768,3.076923076923077,52
489,4.115384615384615,52
342,2.923076923076923,52
712,3.0784313725490198,51
749,3.176470588235294,51
542,2.5294117647058822,51
614,3.7450980392156863,51
139,2.78,50
649,3.4,50
570,3.1,50
686,3.68,50
490,4.02,50
1017,3.24,50
206,3.38,50
806,3.46,50
297,3.96,50
602,3.7,50
406,2.4489795918367347,49
824,2.7551020408163267,49
977,2.693877551020408,49
772,3.061224489795918,49
541,2.877551020408163,49
833,3.204081632653061,49
955,3.4081632653061225,49
683,2.4081632653061225,49
244,3.1666666666666665,48
1228,2.4583333333333335,48
365,3.2083333333333335,48
562,3.2083333333333335,48
841,2.75,48
948,2.1666666666666665,48
467,3.7916666666666665,48
674,2.8958333333333335,48
456,2.3125,48
363,2.723404255319149,47
366,3.3404255319148937,47
1007,4.127659574468085,47
1118,3.25531914893617,47
789,3.574468085106383,47
876,2.702127659574468,47
339,3.25531914893617,47
1135,2.9782608695652173,46
941,3.0652173913043477,46
664,3.5434782608695654,46
444,2.717391304347826,46
524,4.021739130434782,46
251,4.260869565217392,46
671,3.608695652173913,46
1046,3.1739130434782608,46
794,3.652173913043478,46
760,2.652173913043478,46
921,3.9782608695652173,46
956,3.608695652173913,46
952,3.1777777777777776,45
810,2.888888888888889,45
728,3.022222222222222,45
236,3.6222222222222222,45
1079,2.2444444444444445,45
552,2.8666666666666667,45
329,3.3333333333333335,45
942,3.488888888888889,45
881,2.933333333333333,45
1197,3.5555555555555554,45
575,2.5454545454545454,44
224,3.7045454545454546,44
1142,4.045454545454546,44
539,2.477272727272727,44
1188,2.772727272727273,44
975,3.159090909090909,44
688,1.8409090909090908,44
656,4.0,44
846,3.0681818181818183,44
896,3.772727272727273,44
1067,3.4545454545454546,44
1025,2.9318181818181817,44
1010,3.25,44
694,4.045454545454546,44
638,3.772727272727273,44
984,2.8636363636363638,44
761,3.0454545454545454,44
1050,3.6511627906976742,43
379,2.9767441860465116,43
540,2.511627906976744,43
407,2.511627906976744,43
890,1.9534883720930232,43
944,3.0,43
620,3.0930232558139537,43
336,2.627906976744186,43
809,2.9069767441860463,43
261,2.558139534883721,43
589,4.023255813953488,43
1091,2.7209302325581395,43
872,3.0952380952380953,42
107,3.5,42
844,3.357142857142857,42
1098,3.6904761904761907,42
902,3.8333333333333335,42
900,3.6904761904761907,42
769,2.4523809523809526,42
610,3.658536585365854,41
330,3.024390243902439,41
1110,2.8536585365853657,41
1051,3.2439024390243905,41
963,4.2926829268292686,41
1063,3.658536585365854,41
577,2.2195121951219514,41
771,2.6341463414634148,41
547,3.341463414634146,41
355,2.926829268292683,41
350,3.1463414634146343,41
802,2.7,40
943,3.475,40
57,4.0,40
43,3.0,40
1044,3.225,40
611,4.1,40
932,2.925,40
639,3.7,40
819,2.7,40
697,3.425,40
945,3.925,40
929,2.7,40
874,3.2564102564102564,39
622,3.358974358974359,39
1221,3.4871794871794872,39
752,3.3076923076923075,39
951,2.8205128205128207,39
731,3.1538461538461537,39
16,3.2051282051282053,39
1217,2.871794871794872,39
1060,3.051282051282051,39
743,1.9487179487179487,39
503,3.641025641025641,39
785,3.1538461538461537,39
585,2.4871794871794872,39
370,2.8205128205128207,39
623,2.923076923076923,39
373,2.8974358974358974,39
646,3.8684210526315788,38
1134,3.3157894736842106,38
1210,2.736842105263158,38
1013,2.289473684210526,38
637,3.026315789473684,38
1021,3.8157894736842106,38
1089,2.1315789473684212,38
1008,3.3783783783783785,37
41,3.081081081081081,37
30,3.945945945945946,37
783,2.72972972972973,37
1090,2.4054054054054053,37
364,2.675675675675676,37
583,3.0,37
937,3.4054054054054053,37
856,3.8333333333333335,36
796,3.0833333333333335,36
1244,2.9166666666666665,36
670,3.0,36
979,3.2,35
644,3.7714285714285714,35
266,2.7142857142857144,35
1020,3.8857142857142857,35
522,3.7714285714285714,35
567,2.8,35
1059,2.7714285714285714,35
961,3.6176470588235294,34
723,3.1470588235294117,34
586,2.676470588235294,34
882,3.2941176470588234,34
372,3.5294117647058822,34
680,2.5588235294117645,34
922,3.823529411764706,34
653,3.911764705882353,34
829,2.6470588235294117,34
925,3.323529411764706,34
971,3.676470588235294,34
612,3.9411764705882355,34
1139,2.606060606060606,33
990,3.090909090909091,33
573,2.9393939393939394,33
78,2.4545454545454546,33
878,2.515151515151515,33
641,4.212121212121212,33
1267,3.0,33
1226,3.375,32
774,2.9375,32
1033,2.78125,32
765,2.8125,32
936,3.9375,32
1022,3.4375,32
426,2.84375,32
1018,3.1875,32
580,3.375,32
989,2.84375,32
974,3.03125,32
1132,2.625,32
940,2.34375,32
1126,3.34375,32
808,2.838709677419355,31
383,2.064516129032258,31
349,2.903225806451613,31
779,2.5483870967741935,31
1194,4.064516129032258,31
738,2.838709677419355,31
1019,3.967741935483871,31
368,1.903225806451613,31
605,3.3548387096774195,31
995,3.161290322580645,31
797,3.096774193548387,31
630,3.2903225806451615,31
110,2.5161290322580645,31
500,3.903225806451613,31
1023,2.5806451612903225,31
308,2.966666666666667,30
843,3.0,30
608,3.933333333333333,30
950,2.9,30
1133,2.966666666666667,30
537,3.6333333333333333,30
1215,1.9333333333333333,30
1220,3.3333333333333335,30
1061,2.9310344827586206,29
1095,2.6206896551724137,29
563,2.413793103448276,29
719,2.413793103448276,29
1115,3.413793103448276,29
572,2.7586206896551726,29
1137,3.9655172413793105,29
764,2.7586206896551726,29
1136,3.4827586206896552,29
1411,2.5714285714285716,28
1152,3.4285714285714284,28
1042,3.142857142857143,28
460,3.0,28
1129,3.5714285714285716,28
388,2.392857142857143,28
571,2.5,28
279,3.2857142857142856,28
309,2.857142857142857,28
362,2.8214285714285716,28
972,3.1785714285714284,28
1109,3.4285714285714284,28
1070,3.740740740740741,27
1170,3.074074074074074,27
905,3.2222222222222223,27
978,2.5185185185185186,27
1034,2.5185185185185186,27
842,3.1481481481481484,27
613,4.037037037037037,27
734,2.5185185185185186,27
389,3.4444444444444446,27
457,1.7407407407407407,27
681,2.4444444444444446,27
46,3.5555555555555554,27
464,3.5925925925925926,27
645,3.814814814814815,27
348,3.2962962962962963,27
564,2.037037037037037,27
805,3.6296296296296298,27
1149,3.8461538461538463,26
422,2.8461538461538463,26
800,2.8846153846153846,26
352,2.1153846153846154,26
253,3.6923076923076925,26
775,2.769230769230769,26
1160,3.6153846153846154,26
966,4.1923076923076925,26
1218,3.4615384615384617,26
1240,3.6538461538461537,26
1284,2.8461538461538463,26
6,3.576923076923077,26
836,3.769230769230769,26
398,2.076923076923077,26
991,2.24,25
960,3.24,25
938,2.88,25
1040,2.6,25
1045,3.24,25
415,2.84,25
834,2.2,25
1049,2.52,25
1052,2.28,25
837,3.92,25
1222,2.68,25
818,2.76,25
1163,2.68,25
1157,2.88,25
551,2.4166666666666665,24
730,3.5,24
704,3.0416666666666665,24
634,3.75,24
863,3.9166666666666665,24
753,3.7083333333333335,24
376,2.8333333333333335,24
869,3.0,24
1053,3.4583333333333335,24
459,3.75,24
1037,2.0,24
1036,2.75,24
635,2.739130434782609,23
1054,2.3043478260869565,23
1315,3.130434782608696,23
149,3.0,23
1006,2.8260869565217392,23
1199,2.869565217391304,23
962,3.130434782608696,23
375,1.9565217391304348,23
986,2.5652173913043477,23
1093,3.0869565217391304,23
130,2.260869565217391,23
1258,2.5217391304347827,23
1176,3.3636363636363638,22
832,2.5454545454545454,22
532,3.3181818181818183,22
1231,2.5,22
1113,3.272727272727273,22
560,2.727272727272727,22
821,3.0454545454545454,22
1078,2.772727272727273,22
1005,3.6818181818181817,22
445,3.5,22
565,2.6818181818181817,22
953,3.3181818181818183,22
985,2.8636363636363638,22
624,3.272727272727273,22
980,3.1818181818181817,22
1168,3.3181818181818183,22
1057,2.3181818181818183,22
1147,3.6666666666666665,21
1203,4.0476190476190474,21
1121,3.761904761904762,21
543,3.619047619047619,21
965,3.6666666666666665,21
795,2.4285714285714284,21
335,2.761904761904762,21
816,2.4285714285714284,21
865,3.4761904761904763,21
1086,3.2857142857142856,21
758,1.7142857142857142,21
906,3.1904761904761907,21
1084,3.857142857142857,21
933,2.4285714285714284,21
1208,2.85,20
320,4.05,20
904,3.45,20
1030,2.25,20
908,2.5,20
1407,2.25,20
351,2.7,20
112,2.45,20
1219,2.9,20
982,2.8,20
1296,3.25,20
601,4.0,20
1248,3.0,19
1117,3.1052631578947367,19
1153,3.473684210526316,19
1245,3.210526315789474,19
1103,3.789473684210526,19
579,2.6315789473684212,19
1183,2.210526315789474,19
1178,2.473684210526316,19
1206,2.6842105263157894,19
1283,2.6842105263157894,19
1265,3.0526315789473686,19
1444,2.473684210526316,19
138,2.5789473684210527,19
894,1.894736842105263,19
703,3.5789473684210527,19
263,2.1578947368421053,19
424,1.3157894736842106,19
1277,3.4210526315789473,19
1069,3.1666666666666665,18
862,2.111111111111111,18
1401,3.2222222222222223,18
1107,3.0555555555555554,18
400,2.7222222222222223,18
590,2.0,18
1105,2.8333333333333335,18
359,3.5,18
811,3.9444444444444446,18
812,3.111111111111111,18
1097,3.5,18
337,3.0,18
617,3.7777777777777777,18
1239,2.4444444444444446,18
84,3.0,18
968,3.7222222222222223,18
1478,2.7222222222222223,18
903,3.111111111111111,18
1230,1.8333333333333333,18
618,3.611111111111111,18
1303,2.3333333333333335,18
1185,2.2777777777777777,18
916,3.1666666666666665,18
1204,3.611111111111111,18
773,2.9411764705882355,17
1232,2.4705882352941178,17
1207,2.2941176470588234,17
1038,2.823529411764706,17
1120,3.0,17
1286,3.7058823529411766,17
1001,2.0,17
947,3.235294117647059,17
1140,2.2941176470588234,17
557,3.1176470588235294,17
1278,3.625,16
854,3.375,16
1066,3.0,16
718,3.6875,16
1071,2.875,16
454,2.875,16
725,2.75,16
453,1.9375,16
1311,2.5,16
1280,2.6875,16
1032,2.875,16
691,3.5,16
860,2.25,16
256,3.5625,16
745,3.875,16
801,2.8125,16
998,2.5625,16
997,2.125,16
1419,2.125,16
859,2.6666666666666665,15
835,3.8666666666666667,15
733,3.2,15
1172,3.6666666666666665,15
1263,2.933333333333333,15
1024,3.6,15
1058,3.2666666666666666,15
1273,2.7333333333333334,15
1112,2.8,15
1143,4.0,15
574,2.2,15
1285,3.1333333333333333,15
1446,3.1333333333333333,15
888,3.466666666666667,15
103,1.8666666666666667,15
115,3.7333333333333334,15
1209,2.533333333333333,15
533,3.6666666666666665,15
1291,2.2,15
1451,3.8666666666666667,15
983,2.4,15
700,2.6,15
893,2.4285714285714284,14
1029,2.0,14
996,2.5,14
353,2.4285714285714284,14
587,3.5714285714285716,14
440,1.6428571428571428,14
1171,3.142857142857143,14
958,3.7857142857142856,14
726,2.4285714285714284,14
1165,1.8571428571428572,14
1225,2.642857142857143,14
786,2.642857142857143,14
1313,3.142857142857143,14
853,3.857142857142857,14
1281,3.1538461538461537,13
1116,3.6153846153846154,13
1088,2.230769230769231,13
1229,2.1538461538461537,13
36,2.1538461538461537,13
1128,2.6923076923076925,13
828,2.6923076923076925,13
1131,4.0,13
1192,3.3846153846153846,13
1187,3.230769230769231,13
1161,2.923076923076923,13
1182,2.3076923076923075,13
377,2.1538461538461537,13
1099,3.4615384615384617,13
714,3.230769230769231,13
889,3.3846153846153846,13
883,3.230769230769231,13
695,2.923076923076923,13
534,3.3076923076923075,13
909,3.769230769230769,13
885,2.230769230769231,13
1404,3.230769230769231,13
787,3.230769230769231,13
915,3.923076923076923,13
669,1.6153846153846154,13
1092,2.5,12
1224,2.6666666666666665,12
1094,2.4166666666666665,12
1469,3.1666666666666665,12
1211,3.4166666666666665,12
667,2.1666666666666665,12
556,2.5,12
1166,3.1666666666666665,12
593,3.1666666666666665,12
967,3.1666666666666665,12
1062,3.75,12
1015,2.8333333333333335,12
545,1.8333333333333333,12
1124,3.8333333333333335,12
548,2.1666666666666665,12
1518,3.0,12
1428,3.6666666666666665,12
976,1.8333333333333333,12
394,3.3333333333333335,12
1249,2.8333333333333335,12
397,2.5833333333333335,12
1266,3.1666666666666665,12
1297,2.8333333333333335,12
1154,3.3333333333333335,12
1483,3.4166666666666665,12
1068,3.1666666666666665,12
901,1.9166666666666667,12
1076,2.25,12
1167,3.5454545454545454,11
621,2.909090909090909,11
767,2.1818181818181817,11
759,2.1818181818181817,11
1190,3.3636363636363638,11
1314,2.4545454545454546,11
374,2.272727272727273,11
1159,3.5454545454545454,11
1421,3.1818181818181817,11
914,2.727272727272727,11
35,2.1818181818181817,11
1127,2.909090909090909,11
954,3.5454545454545454,11
341,3.090909090909091,11
1335,2.6363636363636362,11
1274,1.7272727272727273,11
1480,2.272727272727273,11
1254,1.8181818181818181,11
1085,3.0,11
1195,3.272727272727273,11
1540,2.8,10
1169,4.1,10
390,3.2,10
1400,3.1,10
1180,2.5,10
1184,2.5,10
1193,3.8,10
1503,3.1,10
782,2.6,10
1000,3.0,10
698,3.0,10
701,4.0,10
1615,3.0,10
18,2.8,10
1268,3.3,10
1269,3.9,10
1425,2.6,10
999,2.8,10
1181,2.5,10
1114,3.3,10
1336,1.8,10
361,3.5,10
793,3.5,10
555,2.0,10
1055,3.2,10
1375,3.6,10
536,3.3,10
1434,2.5,10
360,3.2,10
1056,3.2,10
146,2.5,10
1087,1.7,10
791,2.5,10
113,4.111111111111111,9
1282,3.2222222222222223,9
446,2.4444444444444446,9
1300,2.3333333333333335,9
912,3.0,9
1437,2.0,9
1279,2.888888888888889,9
870,2.7777777777777777,9
1179,2.111111111111111,9
798,2.2222222222222223,9
964,3.3333333333333335,9
1252,3.0,9
1620,3.2222222222222223,9
807,2.7777777777777777,9
803,2.5555555555555554,9
267,3.4444444444444446,9
1214,2.0,9
1141,3.3333333333333335,9
1473,3.5555555555555554,9
1298,3.6666666666666665,9
1145,2.6666666666666665,9
